ID,DATE,ISO_3,PAYS,ID_PAYS,REGION,ID_REGION,CONTAMINES,DECES,GUERIS,CONTAMINES_FEMME,CONTAMINES_HOMME,CONTAMINES_GENRE_NON_SPECIFIE,SOURCE
10709,12/4/20,NGA,Nigéria,15,Oyo,200,0,0,0,0,0,0,Nigeria Centre for Disease Control
10710,12/4/20,NGA,Nigéria,15,Plateau,201,6,0,15,,,6,Nigeria Centre for Disease Control 
10711,12/4/20,NGA,Nigéria,15,Rivers,202,3,0,7,,,3,Nigeria Centre for Disease Control 
10712,12/4/20,NGA,Nigéria,15,Sokoto,203,0,0,0,0,0,0,Nigeria Centre for Disease Control
10713,12/4/20,NGA,Nigéria,15,Taraba,204,9,0,4,,,9,Nigeria Centre for Disease Control 
10714,12/4/20,NGA,Nigéria,15,Yobe,205,0,0,0,0,0,0,Nigeria Centre for Disease Control
10715,12/4/20,NGA,Nigéria,15,Zamfara,206,0,0,0,0,0,0,Nigeria Centre for Disease Control
10716,12/4/20,NGA,Nigéria,15,Non spécifié,207,0,0,0,0,0,0,Nigeria Centre for Disease Control
10717,12/5/20,NGA,Nigéria,15,Abia,170,0,0,0,0,0,0,Nigeria Centre for Disease Control
10718,12/5/20,NGA,Nigéria,15,Adamawa,171,0,0,0,0,0,0,Nigeria Centre for Disease Control
10719,12/5/20,NGA,Nigéria,15,Akwa Ibom,172,0,0,0,0,0,0,Nigeria Centre for Disease Control
10720,12/5/20,NGA,Nigéria,15,Anambra,173,0,0,0,0,0,0,Nigeria Centre for Disease Control
10721,12/5/20,NGA,Nigéria,15,Bauchi,174,0,0,0,0,0,0,Nigeria Centre for Disease Control
10722,12/5/20,NGA,Nigéria,15,Bayelsa,175,2,0,0,,,2,Nigeria Centre for Disease Control 
10723,12/5/20,NGA,Nigéria,15,Benue,176,5,0,0,,,5,Nigeria Centre for Disease Control 
10724,12/5/20,NGA,Nigéria,15,Borno,177,0,0,0,0,0,0,Nigeria Centre for Disease Control
10725,12/5/20,NGA,Nigéria,15,Cross River,178,0,0,0,0,0,0,Nigeria Centre for Disease Control
10726,12/5/20,NGA,Nigéria,15,Delta,179,0,0,0,0,0,0,Nigeria Centre for Disease Control
10727,12/5/20,NGA,Nigéria,15,Ebonyi,180,0,0,0,0,0,0,Nigeria Centre for Disease Control
10728,12/5/20,NGA,Nigéria,15,Edo,181,5,0,0,,,5,Nigeria Centre for Disease Control 
10729,12/5/20,NGA,Nigéria,15,Ekiti,182,0,0,7,0,0,0,Nigeria Centre for Disease Control
10730,12/5/20,NGA,Nigéria,15,Enugu,183,0,0,0,0,0,0,Nigeria Centre for Disease Control
10731,12/5/20,NGA,Nigéria,15,Federal Capital Territory,184,128,0,7,,,128,Nigeria Centre for Disease Control 
10732,12/5/20,NGA,Nigéria,15,Gombe,185,0,0,0,0,0,0,Nigeria Centre for Disease Control
10733,12/5/20,NGA,Nigéria,15,Imo,186,0,0,0,0,0,0,Nigeria Centre for Disease Control
10734,12/5/20,NGA,Nigéria,15,Jigawa,187,5,0,0,,,5,Nigeria Centre for Disease Control 
10735,12/5/20,NGA,Nigéria,15,Kaduna,188,26,0,24,,,26,Nigeria Centre for Disease Control 
10736,12/5/20,NGA,Nigéria,15,Kano,189,2,0,8,,,2,Nigeria Centre for Disease Control 
10737,12/5/20,NGA,Nigéria,15,Katsina,190,20,0,2,,,20,Nigeria Centre for Disease Control 
10738,12/5/20,NGA,Nigéria,15,Kebbi,191,0,0,0,0,0,0,Nigeria Centre for Disease Control
10739,12/5/20,NGA,Nigéria,15,Kogi,192,0,0,0,0,0,0,Nigeria Centre for Disease Control
10740,12/5/20,NGA,Nigéria,15,Kwara,193,0,0,0,0,0,0,Nigeria Centre for Disease Control
10741,12/5/20,NGA,Nigéria,15,Lagos,194,86,1,128,,,86,Nigeria Centre for Disease Control 
10742,12/5/20,NGA,Nigéria,15,Nasarawa,195,0,0,0,0,0,0,Nigeria Centre for Disease Control
10743,12/5/20,NGA,Nigéria,15,Niger,196,0,0,0,0,0,0,Nigeria Centre for Disease Control
10744,12/5/20,NGA,Nigéria,15,Ogun,197,5,0,7,,,5,Nigeria Centre for Disease Control 
10745,12/5/20,NGA,Nigéria,15,Osun,198,0,0,0,0,0,0,Nigeria Centre for Disease Control
10746,12/5/20,NGA,Nigéria,15,Ondo,199,0,0,0,0,0,0,Nigeria Centre for Disease Control
10747,12/5/20,NGA,Nigéria,15,Oyo,200,7,0,0,,,7,Nigeria Centre for Disease Control 
10748,12/5/20,NGA,Nigéria,15,Plateau,201,0,0,0,0,0,0,Nigeria Centre for Disease Control
10749,12/5/20,NGA,Nigéria,15,Rivers,202,19,0,0,,,19,Nigeria Centre for Disease Control 
10750,12/5/20,NGA,Nigéria,15,Sokoto,203,0,0,0,0,0,0,Nigeria Centre for Disease Control
10751,12/5/20,NGA,Nigéria,15,Taraba,204,0,0,0,0,0,0,Nigeria Centre for Disease Control
10752,12/5/20,NGA,Nigéria,15,Yobe,205,0,0,0,0,0,0,Nigeria Centre for Disease Control
10753,12/5/20,NGA,Nigéria,15,Zamfara,206,0,0,0,0,0,0,Nigeria Centre for Disease Control
10754,12/5/20,NGA,Nigéria,15,Non spécifié,207,0,0,0,0,0,0,Nigeria Centre for Disease Control
10755,12/6/20,NGA,Nigéria,15,Abia,170,0,0,0,0,0,0,Nigeria Centre for Disease Control
10756,12/6/20,NGA,Nigéria,15,Adamawa,171,0,0,0,0,0,0,Nigeria Centre for Disease Control
10757,12/6/20,NGA,Nigéria,15,Akwa Ibom,172,10,0,0,,,10,Nigeria Centre for Disease Control 
10758,12/6/20,NGA,Nigéria,15,Anambra,173,0,0,0,0,0,0,Nigeria Centre for Disease Control
10759,12/6/20,NGA,Nigéria,15,Bauchi,174,0,0,0,0,0,0,Nigeria Centre for Disease Control
10760,12/6/20,NGA,Nigéria,15,Bayelsa,175,0,0,0,0,0,0,Nigeria Centre for Disease Control
10761,12/6/20,NGA,Nigéria,15,Benue,176,0,0,0,0,0,0,Nigeria Centre for Disease Control
10762,12/6/20,NGA,Nigéria,15,Borno,177,0,0,0,0,0,0,Nigeria Centre for Disease Control
10763,12/6/20,NGA,Nigéria,15,Cross River,178,0,0,0,0,0,0,Nigeria Centre for Disease Control
10764,12/6/20,NGA,Nigéria,15,Delta,179,0,0,0,0,0,0,Nigeria Centre for Disease Control
10765,12/6/20,NGA,Nigéria,15,Ebonyi,180,0,0,0,0,0,0,Nigeria Centre for Disease Control
10766,12/6/20,NGA,Nigéria,15,Edo,181,7,0,1,,,7,Nigeria Centre for Disease Control 
10767,12/6/20,NGA,Nigéria,15,Ekiti,182,0,0,4,0,0,0,Nigeria Centre for Disease Control
10768,12/6/20,NGA,Nigéria,15,Enugu,183,0,0,0,0,0,0,Nigeria Centre for Disease Control
10769,12/6/20,NGA,Nigéria,15,Federal Capital Territory,184,50,0,0,,,50,Nigeria Centre for Disease Control 
10770,12/6/20,NGA,Nigéria,15,Gombe,185,0,0,0,,,0,Nigeria Centre for Disease Control
10771,12/6/20,NGA,Nigéria,15,Imo,186,0,0,0,,,0,Nigeria Centre for Disease Control
10772,12/6/20,NGA,Nigéria,15,Jigawa,187,0,0,0,0,0,0,Nigeria Centre for Disease Control
10773,12/6/20,NGA,Nigéria,15,Kaduna,188,59,0,43,,,59,Nigeria Centre for Disease Control 
10774,12/6/20,NGA,Nigéria,15,Kano,189,14,0,0,,,14,Nigeria Centre for Disease Control 
10775,12/6/20,NGA,Nigéria,15,Katsina,190,10,0,10,,,10,Nigeria Centre for Disease Control 
10776,12/6/20,NGA,Nigéria,15,Kebbi,191,0,0,0,0,0,0,Nigeria Centre for Disease Control
10777,12/6/20,NGA,Nigéria,15,Kogi,192,0,0,0,0,0,0,Nigeria Centre for Disease Control
10778,12/6/20,NGA,Nigéria,15,Kwara,193,0,0,0,0,0,0,Nigeria Centre for Disease Control
10779,12/6/20,NGA,Nigéria,15,Lagos,194,104,0,60,,,104,Nigeria Centre for Disease Control 
10780,12/6/20,NGA,Nigéria,15,Nasarawa,195,14,0,0,,,14,Nigeria Centre for Disease Control 
10781,12/6/20,NGA,Nigéria,15,Niger,196,0,0,0,,,0,Nigeria Centre for Disease Control
10782,12/6/20,NGA,Nigéria,15,Ogun,197,16,0,0,,,16,Nigeria Centre for Disease Control 
10783,12/6/20,NGA,Nigéria,15,Osun,198,0,0,0,0,0,0,Nigeria Centre for Disease Control
10784,12/6/20,NGA,Nigéria,15,Ondo,199,0,0,0,0,0,0,Nigeria Centre for Disease Control
10785,12/6/20,NGA,Nigéria,15,Oyo,200,5,0,0,,,5,Nigeria Centre for Disease Control 
10786,12/6/20,NGA,Nigéria,15,Plateau,201,4,0,0,,,4,Nigeria Centre for Disease Control 
10787,12/6/20,NGA,Nigéria,15,Rivers,202,17,0,4,,,17,Nigeria Centre for Disease Control 
10788,12/6/20,NGA,Nigéria,15,Sokoto,203,5,0,2,,,5,Nigeria Centre for Disease Control 
10789,12/6/20,NGA,Nigéria,15,Taraba,204,3,0,0,,,3,Nigeria Centre for Disease Control 
10790,12/6/20,NGA,Nigéria,15,Yobe,205,0,0,0,0,0,0,Nigeria Centre for Disease Control
10791,12/6/20,NGA,Nigéria,15,Zamfara,206,0,0,0,0,0,0,Nigeria Centre for Disease Control
10792,12/6/20,NGA,Nigéria,15,Non spécifié,207,0,0,0,0,0,0,Nigeria Centre for Disease Control
10793,12/7/20,NGA,Nigéria,15,Abia,170,0,0,0,0,0,0,Nigeria Centre for Disease Control
10794,12/7/20,NGA,Nigéria,15,Adamawa,171,0,0,0,0,0,0,Nigeria Centre for Disease Control
10795,12/7/20,NGA,Nigéria,15,Akwa Ibom,172,4,0,3,,,4,Nigeria Centre for Disease Control 
10796,12/7/20,NGA,Nigéria,15,Anambra,173,0,0,0,0,0,0,Nigeria Centre for Disease Control
10797,12/7/20,NGA,Nigéria,15,Bauchi,174,8,0,0,,,8,Nigeria Centre for Disease Control 
10798,12/7/20,NGA,Nigéria,15,Bayelsa,175,7,0,1,,,7,Nigeria Centre for Disease Control 
10799,12/7/20,NGA,Nigéria,15,Benue,176,0,0,0,0,0,0,Nigeria Centre for Disease Control
10800,12/7/20,NGA,Nigéria,15,Borno,177,13,0,0,,,13,Nigeria Centre for Disease Control 
10801,12/7/20,NGA,Nigéria,15,Cross River,178,0,0,0,0,0,0,Nigeria Centre for Disease Control
10802,12/7/20,NGA,Nigéria,15,Delta,179,3,0,0,,,3,Nigeria Centre for Disease Control 
10803,12/7/20,NGA,Nigéria,15,Ebonyi,180,0,0,0,0,0,0,Nigeria Centre for Disease Control
10804,12/7/20,NGA,Nigéria,15,Edo,181,6,0,0,,,6,Nigeria Centre for Disease Control 
10805,12/7/20,NGA,Nigéria,15,Ekiti,182,5,0,0,,,5,Nigeria Centre for Disease Control 
10806,12/7/20,NGA,Nigéria,15,Enugu,183,0,0,0,0,0,0,Nigeria Centre for Disease Control
10807,12/7/20,NGA,Nigéria,15,Federal Capital Territory,184,89,0,8,,,89,Nigeria Centre for Disease Control 
10808,12/7/20,NGA,Nigéria,15,Gombe,185,89,0,74,,,89,Nigeria Centre for Disease Control 
10809,12/7/20,NGA,Nigéria,15,Imo,186,0,0,0,0,0,0,Nigeria Centre for Disease Control
10810,12/7/20,NGA,Nigéria,15,Jigawa,187,0,0,0,0,0,0,Nigeria Centre for Disease Control
10811,12/7/20,NGA,Nigéria,15,Kaduna,188,62,0,39,,,62,Nigeria Centre for Disease Control 
10812,12/7/20,NGA,Nigéria,15,Kano,189,7,1,0,,,7,Nigeria Centre for Disease Control 
10813,12/7/20,NGA,Nigéria,15,Katsina,190,5,0,6,,,5,Nigeria Centre for Disease Control 
10814,12/7/20,NGA,Nigéria,15,Kebbi,191,0,0,0,0,0,0,Nigeria Centre for Disease Control
10815,12/7/20,NGA,Nigéria,15,Kogi,192,0,0,0,0,0,0,Nigeria Centre for Disease Control
10816,12/7/20,NGA,Nigéria,15,Kwara,193,15,0,0,,,15,Nigeria Centre for Disease Control 
10817,12/7/20,NGA,Nigéria,15,Lagos,194,35,0,6,,,35,Nigeria Centre for Disease Control 
10818,12/7/20,NGA,Nigéria,15,Nasarawa,195,10,0,0,,,10,Nigeria Centre for Disease Control 
10819,12/7/20,NGA,Nigéria,15,Niger,196,0,0,0,0,0,0,Nigeria Centre for Disease Control
10820,12/7/20,NGA,Nigéria,15,Ogun,197,8,0,1,,,8,Nigeria Centre for Disease Control 
10821,12/7/20,NGA,Nigéria,15,Osun,198,7,0,0,,,7,Nigeria Centre for Disease Control 
10822,12/7/20,NGA,Nigéria,15,Ondo,199,0,0,0,0,0,0,Nigeria Centre for Disease Control
10823,12/7/20,NGA,Nigéria,15,Oyo,200,0,0,0,0,0,0,Nigeria Centre for Disease Control
10824,12/7/20,NGA,Nigéria,15,Plateau,201,0,0,25,0,0,0,Nigeria Centre for Disease Control
10825,12/7/20,NGA,Nigéria,15,Rivers,202,10,0,6,,,10,Nigeria Centre for Disease Control 
10826,12/7/20,NGA,Nigéria,15,Sokoto,203,1,0,0,,,1,Nigeria Centre for Disease Control 
10827,12/7/20,NGA,Nigéria,15,Taraba,204,6,0,4,,,6,Nigeria Centre for Disease Control 
10828,12/7/20,NGA,Nigéria,15,Yobe,205,0,0,0,0,0,0,Nigeria Centre for Disease Control
10829,12/7/20,NGA,Nigéria,15,Zamfara,206,0,0,0,0,0,0,Nigeria Centre for Disease Control
10830,12/7/20,NGA,Nigéria,15,Non spécifié,207,0,0,0,0,0,0,Nigeria Centre for Disease Control
10831,12/8/20,NGA,Nigéria,15,Abia,170,0,0,0,0,0,0,Nigeria Centre for Disease Control
10832,12/8/20,NGA,Nigéria,15,Adamawa,171,0,0,0,0,0,0,Nigeria Centre for Disease Control
10833,12/8/20,NGA,Nigéria,15,Akwa Ibom,172,0,0,0,0,0,0,Nigeria Centre for Disease Control
10834,12/8/20,NGA,Nigéria,15,Anambra,173,5,0,0,,,5,Nigeria Centre for Disease Control 
10835,12/8/20,NGA,Nigéria,15,Bauchi,174,2,0,14,,,2,Nigeria Centre for Disease Control 
10836,12/8/20,NGA,Nigéria,15,Bayelsa,175,0,0,0,0,0,0,Nigeria Centre for Disease Control
10837,12/8/20,NGA,Nigéria,15,Benue,176,0,0,0,0,0,0,Nigeria Centre for Disease Control
10838,12/8/20,NGA,Nigéria,15,Borno,177,0,0,0,0,0,0,Nigeria Centre for Disease Control
10839,12/8/20,NGA,Nigéria,15,Cross River,178,0,0,0,0,0,0,Nigeria Centre for Disease Control
10840,12/8/20,NGA,Nigéria,15,Delta,179,0,0,0,0,0,0,Nigeria Centre for Disease Control
10841,12/8/20,NGA,Nigéria,15,Ebonyi,180,0,0,0,0,0,0,Nigeria Centre for Disease Control
10842,12/8/20,NGA,Nigéria,15,Edo,181,1,0,0,,,1,Nigeria Centre for Disease Control 
10843,12/8/20,NGA,Nigéria,15,Ekiti,182,0,0,0,0,0,0,Nigeria Centre for Disease Control
10844,12/8/20,NGA,Nigéria,15,Enugu,183,9,0,23,,,9,Nigeria Centre for Disease Control 
10845,12/8/20,NGA,Nigéria,15,Federal Capital Territory,184,168,0,2,,,168,Nigeria Centre for Disease Control 
10846,12/8/20,NGA,Nigéria,15,Gombe,185,8,0,1,,,8,Nigeria Centre for Disease Control 
10847,12/8/20,NGA,Nigéria,15,Imo,186,0,0,0,0,0,0,Nigeria Centre for Disease Control
10848,12/8/20,NGA,Nigéria,15,Jigawa,187,4,0,0,,,4,Nigeria Centre for Disease Control 
10849,12/8/20,NGA,Nigéria,15,Kaduna,188,52,0,12,,,52,Nigeria Centre for Disease Control 
10850,12/8/20,NGA,Nigéria,15,Kano,189,15,0,0,,,15,Nigeria Centre for Disease Control 
10851,12/8/20,NGA,Nigéria,15,Katsina,190,0,0,0,0,0,0,Nigeria Centre for Disease Control
10852,12/8/20,NGA,Nigéria,15,Kebbi,191,0,0,0,0,0,0,Nigeria Centre for Disease Control
10853,12/8/20,NGA,Nigéria,15,Kogi,192,0,0,0,0,0,0,Nigeria Centre for Disease Control
10854,12/8/20,NGA,Nigéria,15,Kwara,193,19,0,0,,,19,Nigeria Centre for Disease Control 
10855,12/8/20,NGA,Nigéria,15,Lagos,194,219,0,50,,,219,Nigeria Centre for Disease Control 
10856,12/8/20,NGA,Nigéria,15,Nasarawa,195,0,0,0,0,0,0,Nigeria Centre for Disease Control
10857,12/8/20,NGA,Nigéria,15,Niger,196,0,0,0,0,0,0,Nigeria Centre for Disease Control
10858,12/8/20,NGA,Nigéria,15,Ogun,197,4,0,0,,,4,Nigeria Centre for Disease Control 
10859,12/8/20,NGA,Nigéria,15,Osun,198,7,0,1,,,7,Nigeria Centre for Disease Control 
10860,12/8/20,NGA,Nigéria,15,Ondo,199,0,0,0,0,0,0,Nigeria Centre for Disease Control
10861,12/8/20,NGA,Nigéria,15,Oyo,200,5,0,0,,,5,Nigeria Centre for Disease Control 
10862,12/8/20,NGA,Nigéria,15,Plateau,201,7,0,54,,,7,Nigeria Centre for Disease Control 
10863,12/8/20,NGA,Nigéria,15,Rivers,202,15,1,5,,,15,Nigeria Centre for Disease Control 
10864,12/8/20,NGA,Nigéria,15,Sokoto,203,10,0,1,,,10,Nigeria Centre for Disease Control 
10865,12/8/20,NGA,Nigéria,15,Taraba,204,0,0,0,0,0,0,Nigeria Centre for Disease Control
10866,12/8/20,NGA,Nigéria,15,Yobe,205,0,0,0,0,0,0,Nigeria Centre for Disease Control
10867,12/8/20,NGA,Nigéria,15,Zamfara,206,0,0,0,0,0,0,Nigeria Centre for Disease Control
10868,12/8/20,NGA,Nigéria,15,Non spécifié,207,0,0,0,0,0,0,Nigeria Centre for Disease Control
10869,12/9/20,NGA,Nigéria,15,Abia,170,0,0,0,0,0,0,Nigeria Centre for Disease Control
10870,12/9/20,NGA,Nigéria,15,Adamawa,171,26,0,0,,,26,Nigeria Centre for Disease Control 
10871,12/9/20,NGA,Nigéria,15,Akwa Ibom,172,0,0,0,0,0,0,Nigeria Centre for Disease Control
10872,12/9/20,NGA,Nigéria,15,Anambra,173,0,0,0,0,0,0,Nigeria Centre for Disease Control
10873,12/9/20,NGA,Nigéria,15,Bauchi,174,0,0,0,0,0,0,Nigeria Centre for Disease Control
10874,12/9/20,NGA,Nigéria,15,Bayelsa,175,0,0,0,0,0,0,Nigeria Centre for Disease Control
10875,12/9/20,NGA,Nigéria,15,Benue,176,0,0,0,0,0,0,Nigeria Centre for Disease Control
10876,12/9/20,NGA,Nigéria,15,Borno,177,0,0,0,0,0,0,Nigeria Centre for Disease Control
10877,12/9/20,NGA,Nigéria,15,Cross River,178,0,0,0,0,0,0,Nigeria Centre for Disease Control
10878,12/9/20,NGA,Nigéria,15,Delta,179,0,0,0,0,0,0,Nigeria Centre for Disease Control
10879,12/9/20,NGA,Nigéria,15,Ebonyi,180,0,0,0,0,0,0,Nigeria Centre for Disease Control
10880,12/9/20,NGA,Nigéria,15,Edo,181,0,0,0,0,0,0,Nigeria Centre for Disease Control
10881,12/9/20,NGA,Nigéria,15,Ekiti,182,2,0,2,,,2,Nigeria Centre for Disease Control 
10882,12/9/20,NGA,Nigéria,15,Enugu,183,14,0,0,,,14,Nigeria Centre for Disease Control 
10883,12/9/20,NGA,Nigéria,15,Federal Capital Territory,184,180,1,4,,,180,Nigeria Centre for Disease Control 
10884,12/9/20,NGA,Nigéria,15,Gombe,185,12,0,0,,,12,Nigeria Centre for Disease Control 
10885,12/9/20,NGA,Nigéria,15,Imo,186,0,0,0,0,0,0,Nigeria Centre for Disease Control
10886,12/9/20,NGA,Nigéria,15,Jigawa,187,0,0,0,0,0,0,Nigeria Centre for Disease Control
10887,12/9/20,NGA,Nigéria,15,Kaduna,188,0,0,0,0,0,0,Nigeria Centre for Disease Control
10888,12/9/20,NGA,Nigéria,15,Kano,189,0,0,0,0,0,0,Nigeria Centre for Disease Control
10889,12/9/20,NGA,Nigéria,15,Katsina,190,0,0,0,0,0,0,Nigeria Centre for Disease Control
10890,12/9/20,NGA,Nigéria,15,Kebbi,191,45,0,31,,,45,Nigeria Centre for Disease Control 
10891,12/9/20,NGA,Nigéria,15,Kogi,192,0,0,0,0,0,0,Nigeria Centre for Disease Control
10892,12/9/20,NGA,Nigéria,15,Kwara,193,2,0,0,,,2,Nigeria Centre for Disease Control 
10893,12/9/20,NGA,Nigéria,15,Lagos,194,134,0,48,,,134,Nigeria Centre for Disease Control 
10894,12/9/20,NGA,Nigéria,15,Nasarawa,195,8,0,0,,,8,Nigeria Centre for Disease Control 
10895,12/9/20,NGA,Nigéria,15,Niger,196,0,0,0,0,0,0,Nigeria Centre for Disease Control
10896,12/9/20,NGA,Nigéria,15,Ogun,197,5,0,6,,,5,Nigeria Centre for Disease Control 
10897,12/9/20,NGA,Nigéria,15,Osun,198,1,0,0,,,1,Nigeria Centre for Disease Control 
10898,12/9/20,NGA,Nigéria,15,Ondo,199,0,0,0,0,0,0,Nigeria Centre for Disease Control
10899,12/9/20,NGA,Nigéria,15,Oyo,200,0,0,0,0,0,0,Nigeria Centre for Disease Control
10900,12/9/20,NGA,Nigéria,15,Plateau,201,16,0,35,,,16,Nigeria Centre for Disease Control 
10901,12/9/20,NGA,Nigéria,15,Rivers,202,5,0,4,,,5,Nigeria Centre for Disease Control 
10902,12/9/20,NGA,Nigéria,15,Sokoto,203,2,0,0,,,2,Nigeria Centre for Disease Control 
10903,12/9/20,NGA,Nigéria,15,Taraba,204,14,1,0,,,14,Nigeria Centre for Disease Control 
10904,12/9/20,NGA,Nigéria,15,Yobe,205,8,0,2,,,8,Nigeria Centre for Disease Control 
10905,12/9/20,NGA,Nigéria,15,Zamfara,206,0,0,0,0,0,0,Nigeria Centre for Disease Control
10906,12/9/20,NGA,Nigéria,15,Non spécifié,207,0,0,0,0,0,0,Nigeria Centre for Disease Control
10907,12/10/20,NGA,Nigéria,15,Abia,170,0,0,0,0,0,0,Nigeria Centre for Disease Control
10908,12/10/20,NGA,Nigéria,15,Adamawa,171,0,0,0,0,0,0,Nigeria Centre for Disease Control
10909,12/10/20,NGA,Nigéria,15,Akwa Ibom,172,0,0,0,0,0,0,Nigeria Centre for Disease Control
10910,12/10/20,NGA,Nigéria,15,Anambra,173,0,0,0,0,0,0,Nigeria Centre for Disease Control
10911,12/10/20,NGA,Nigéria,15,Bauchi,174,10,0,8,,,10,Nigeria Centre for Disease Control 
10912,12/10/20,NGA,Nigéria,15,Bayelsa,175,1,0,0,,,1,Nigeria Centre for Disease Control 
10913,12/10/20,NGA,Nigéria,15,Benue,176,0,0,0,0,0,0,Nigeria Centre for Disease Control
10914,12/10/20,NGA,Nigéria,15,Borno,177,0,0,0,0,0,0,Nigeria Centre for Disease Control
10915,12/10/20,NGA,Nigéria,15,Cross River,178,0,0,0,0,0,0,Nigeria Centre for Disease Control
10916,12/10/20,NGA,Nigéria,15,Delta,179,1,0,0,,,1,Nigeria Centre for Disease Control 
10917,12/10/20,NGA,Nigéria,15,Ebonyi,180,0,0,0,0,0,0,Nigeria Centre for Disease Control
10918,12/10/20,NGA,Nigéria,15,Edo,181,2,1,0,,,2,Nigeria Centre for Disease Control 
10919,12/10/20,NGA,Nigéria,15,Ekiti,182,1,0,2,,,1,Nigeria Centre for Disease Control 
10920,12/10/20,NGA,Nigéria,15,Enugu,183,0,0,0,0,0,0,Nigeria Centre for Disease Control
10921,12/10/20,NGA,Nigéria,15,Federal Capital Territory,184,183,0,5,,,183,Nigeria Centre for Disease Control 
10922,12/10/20,NGA,Nigéria,15,Gombe,185,0,0,0,0,0,0,Nigeria Centre for Disease Control
10923,12/10/20,NGA,Nigéria,15,Imo,186,0,0,0,0,0,0,Nigeria Centre for Disease Control
10924,12/10/20,NGA,Nigéria,15,Jigawa,187,0,0,0,0,0,0,Nigeria Centre for Disease Control
10925,12/10/20,NGA,Nigéria,15,Kaduna,188,85,0,71,,,85,Nigeria Centre for Disease Control 
10926,12/10/20,NGA,Nigéria,15,Kano,189,33,1,4,,,33,Nigeria Centre for Disease Control 
10927,12/10/20,NGA,Nigéria,15,Katsina,190,50,0,0,,,50,Nigeria Centre for Disease Control 
10928,12/10/20,NGA,Nigéria,15,Kebbi,191,0,0,0,0,0,0,Nigeria Centre for Disease Control
10929,12/10/20,NGA,Nigéria,15,Kogi,192,0,0,0,0,0,0,Nigeria Centre for Disease Control
10930,12/10/20,NGA,Nigéria,15,Kwara,193,57,1,37,,,57,Nigeria Centre for Disease Control 
10931,12/10/20,NGA,Nigéria,15,Lagos,194,128,2,17,,,128,Nigeria Centre for Disease Control 
10932,12/10/20,NGA,Nigéria,15,Nasarawa,195,0,0,0,0,0,0,Nigeria Centre for Disease Control
10933,12/10/20,NGA,Nigéria,15,Niger,196,0,0,0,0,0,0,Nigeria Centre for Disease Control
10934,12/10/20,NGA,Nigéria,15,Ogun,197,17,0,15,,,17,Nigeria Centre for Disease Control 
10935,12/10/20,NGA,Nigéria,15,Osun,198,0,0,1,0,0,0,Nigeria Centre for Disease Control
10936,12/10/20,NGA,Nigéria,15,Ondo,199,21,1,39,,,21,Nigeria Centre for Disease Control 
10937,12/10/20,NGA,Nigéria,15,Oyo,200,0,0,0,0,0,0,Nigeria Centre for Disease Control
10938,12/10/20,NGA,Nigéria,15,Plateau,201,42,0,32,,,42,Nigeria Centre for Disease Control 
10939,12/10/20,NGA,Nigéria,15,Rivers,202,39,0,1,,,39,Nigeria Centre for Disease Control 
10940,12/10/20,NGA,Nigéria,15,Sokoto,203,5,0,0,,,5,Nigeria Centre for Disease Control 
10941,12/10/20,NGA,Nigéria,15,Taraba,204,0,0,0,0,0,0,Nigeria Centre for Disease Control
10942,12/10/20,NGA,Nigéria,15,Yobe,205,0,0,0,0,0,0,Nigeria Centre for Disease Control
10943,12/10/20,NGA,Nigéria,15,Zamfara,206,0,0,0,0,0,0,Nigeria Centre for Disease Control
10944,12/10/20,NGA,Nigéria,15,Non spécifié,207,0,0,0,0,0,0,Nigeria Centre for Disease Control
10945,12/11/20,NGA,Nigéria,15,Abia,170,0,0,0,0,0,0,Nigeria Centre for Disease Control
10946,12/11/20,NGA,Nigéria,15,Adamawa,171,17,0,0,,,17,Nigeria Centre for Disease Control 
10947,12/11/20,NGA,Nigéria,15,Akwa Ibom,172,0,0,3,0,0,0,Nigeria Centre for Disease Control
10948,12/11/20,NGA,Nigéria,15,Anambra,173,0,0,0,0,0,0,Nigeria Centre for Disease Control
10949,12/11/20,NGA,Nigéria,15,Bauchi,174,0,0,0,0,0,0,Nigeria Centre for Disease Control
10950,12/11/20,NGA,Nigéria,15,Bayelsa,175,0,0,0,0,0,0,Nigeria Centre for Disease Control
10951,12/11/20,NGA,Nigéria,15,Benue,176,0,0,0,0,0,0,Nigeria Centre for Disease Control
10952,12/11/20,NGA,Nigéria,15,Borno,177,0,0,0,0,0,0,Nigeria Centre for Disease Control
10953,12/11/20,NGA,Nigéria,15,Cross River,178,0,0,0,0,0,0,Nigeria Centre for Disease Control
10954,12/11/20,NGA,Nigéria,15,Delta,179,0,0,0,0,0,0,Nigeria Centre for Disease Control
10955,12/11/20,NGA,Nigéria,15,Ebonyi,180,0,0,0,0,0,0,Nigeria Centre for Disease Control
10956,12/11/20,NGA,Nigéria,15,Edo,181,0,0,0,0,0,0,Nigeria Centre for Disease Control
10957,12/11/20,NGA,Nigéria,15,Ekiti,182,2,0,1,,,2,Nigeria Centre for Disease Control 
10958,12/11/20,NGA,Nigéria,15,Enugu,183,0,0,0,0,0,0,Nigeria Centre for Disease Control
10959,12/11/20,NGA,Nigéria,15,Federal Capital Territory,184,258,0,72,,,258,Nigeria Centre for Disease Control 
10960,12/11/20,NGA,Nigéria,15,Gombe,185,22,0,4,,,22,Nigeria Centre for Disease Control 
